#{"t_start": 1788620294.0384748, "env_id": null}
r,l,t
141.4649,100,239.816995
129.94872,100,239.817016
119.066025,100,239.817042
142.21785,100,239.817062
145.68823,100,239.817076
143.34749,100,239.817091
136.16972,100,239.817105
155.75409,100,262.226104
137.4403,100,262.226177
123.79575,100,262.226189
144.79814,100,262.226199
106.061745,100,262.226207
134.7137,100,262.226216
151.50778,100,262.226225
87.900314,100,262.226233
108.58742,100,275.050097
109.32846,100,275.05019
141.69405,100,275.05021
139.81917,100,275.050226
134.70079,100,275.050241
166.51852,100,275.050256
107.8158,100,275.050271
148.48244,100,275.050286
128.00499,100,297.67946
135.06007,100,297.67955
131.56097,100,297.67957
155.8033,100,297.679586
130.43745,100,297.679602
140.14246,100,297.679617
148.49599,100,297.679632
107.70102,100,297.679647
142.11555,100,320.093848
114.05623,100,320.093921
140.55168,100,320.093932
143.06567,100,320.093941
99.71055,100,320.09395
117.25909,100,320.093959
135.19337,100,320.093967
139.3723,100,320.093976
171.82253,100,332.728793
131.6295,100,332.728886
149.8462,100,332.728909
131.40556,100,332.728925
151.46613,100,332.728941
129.46484,100,332.728958
134.53265,100,332.728974
123.4302,100,332.728989
139.2002,100,355.516428
148.46642,100,355.516515
118.56916,100,355.516536
127.70767,100,355.516554
140.65689,100,355.516571
150.1426,100,355.516587
117.320366,100,355.516602
147.6726,100,355.516617
176.71071,100,368.554511
144.41695,100,368.554598
153.71469,100,368.554618
137.94768,100,368.554634
145.88307,100,368.554649
143.08867,100,368.554664
146.74811,100,368.554679
133.92166,100,368.554694
144.12646,100,390.965687
143.18666,100,390.96576
132.74948,100,390.965772
132.45663,100,390.965781
143.84718,100,390.965791
122.75316,100,390.965799
122.905876,100,390.965808
101.56214,100,390.965816
127.69573,100,403.753439
135.00908,100,403.753511
76.63361,100,403.753524
144.79182,100,403.753534
165.5588,100,403.753543
155.73975,100,403.753552
114.88521,100,403.753561
123.67262,100,403.753569
144.81116,100,425.98101
132.14363,100,425.981091
110.89248,100,425.981104
118.068954,100,425.981114
136.85548,100,425.981122
156.33997,100,425.981132
140.14832,100,425.98114
125.73225,100,425.981149
132.5354,100,448.504461
106.441696,100,448.504524
